,Data,Bin_Number,M_Value,Prob_Value,Zero_One_Loss_Avg,P_Macro_Avg,Average
302,Glass,11,26,0.0003846153846153846,0.6838744588744589,0.4760562497143379,0.5799653542943983
303,Glass,11,27,0.00037037037037037035,0.6814935064935065,0.4510562497143379,0.5662748781039222
304,Glass,11,28,0.00035714285714285714,0.6791125541125541,0.44855624971433794,0.563834401913446
305,Glass,11,29,0.0003448275862068965,0.6674242424242424,0.4523914769870652,0.5599078597056538
306,Glass,11,30,0.0003333333333333333,0.66504329004329,0.44885117197617197,0.556947231009731
307,Glass,11,31,0.0003225806451612903,0.6626623376623376,0.45135117197617197,0.5570067548192548
308,Glass,11,32,0.0003125,0.6602813852813852,0.45135117197617197,0.5558162786287786
309,Glass,11,33,0.00030303030303030303,0.6556277056277057,0.45135117197617197,0.5534894388019388
310,Glass,12,24,0.0004166666666666667,0.682034632034632,0.5144940476190476,0.5982643398268398
311,Glass,12,25,0.0004,0.6772727272727272,0.5119940476190477,0.5946333874458875
312,Glass,12,26,0.0003846153846153846,0.6796536796536796,0.520327380952381,0.5999905303030303
313,Glass,12,27,0.00037037037037037035,0.6796536796536796,0.5228273809523809,0.6012405303030303
314,Glass,12,28,0.00035714285714285714,0.6796536796536796,0.5228273809523809,0.6012405303030303
315,Glass,12,29,0.0003448275862068965,0.6725108225108225,0.5123065476190476,0.592408685064935
316,Glass,12,30,0.0003333333333333333,0.6701298701298701,0.5039732142857143,0.5870515422077922
317,Glass,12,31,0.0003225806451612903,0.6725108225108225,0.4935565476190476,0.583033685064935
318,Glass,12,32,0.0003125,0.6748917748917749,0.49670409451659453,0.5857979347041847
319,Glass,12,33,0.00030303030303030303,0.6725108225108225,0.49613591269841273,0.5843233676046176
320,Glass,13,24,0.0004166666666666667,0.70995670995671,0.46209304584304584,0.5860248778998779
321,Glass,13,25,0.0004,0.7076839826839827,0.4612597125097125,0.5844718475968476
322,Glass,13,26,0.0003846153846153846,0.702922077922078,0.4618621656121656,0.5823921217671217
323,Glass,13,27,0.00037037037037037035,0.702922077922078,0.4643621656121656,0.5836421217671217
324,Glass,13,28,0.00035714285714285714,0.7005411255411256,0.4643621656121656,0.5824516455766455
325,Glass,13,29,0.0003448275862068965,0.7005411255411256,0.4643621656121656,0.5824516455766455
326,Glass,13,30,0.0003333333333333333,0.6935064935064935,0.47102883227883224,0.5822676628926629
327,Glass,13,31,0.0003225806451612903,0.6887445887445887,0.46344336219336213,0.5760939754689753
328,Glass,13,32,0.0003125,0.691125541125541,0.46632797757797756,0.5787267593517593
329,Glass,13,33,0.00030303030303030303,0.6935064935064934,0.46957202519702523,0.5815392593517593
330,Glass,14,24,0.0004166666666666667,0.6941558441558442,0.4212107065048242,0.5576832753303342
331,Glass,14,25,0.0004,0.6893939393939394,0.41454403983815746,0.5519689896160485
332,Glass,14,26,0.0003846153846153846,0.6846320346320346,0.42148848428260194,0.5530602594573183
333,Glass,14,27,0.00037037037037037035,0.6846320346320346,0.42148848428260194,0.5530602594573183
334,Glass,14,28,0.00035714285714285714,0.6823593073593074,0.42148848428260194,0.5519238958209547
335,Glass,14,29,0.0003448275862068965,0.6775974025974026,0.41315515094926863,0.5453762767733357
336,Glass,14,30,0.0003333333333333333,0.6752164502164503,0.41315515094926863,0.5441858005828595
337,Glass,14,31,0.0003225806451612903,0.6752164502164503,0.4189884842826019,0.547102467249526
338,Glass,14,32,0.0003125,0.6752164502164503,0.4189884842826019,0.547102467249526
339,Glass,14,33,0.00030303030303030303,0.6704545454545454,0.41648848428260193,0.5434715148685737
340,Glass,15,24,0.0004166666666666667,0.6726190476190477,0.3858122895622896,0.5292156685906686
341,Glass,15,25,0.0004,0.6772727272727272,0.39677188552188547,0.5370223063973063
342,Glass,15,26,0.0003846153846153846,0.675,0.38843855218855217,0.5317192760942762
343,Glass,15,27,0.00037037037037037035,0.6727272727272726,0.3855218855218855,0.5291245791245791
344,Glass,15,28,0.00035714285714285714,0.6703463203463202,0.3855218855218855,0.5279341029341029
345,Glass,15,29,0.0003448275862068965,0.6632034632034631,0.3793181818181818,0.5212608225108224
346,Glass,15,30,0.0003333333333333333,0.6632034632034631,0.3793181818181818,0.5212608225108224
347,Glass,15,31,0.0003225806451612903,0.6608225108225108,0.3763888888888889,0.5186056998556998
348,Glass,15,32,0.0003125,0.6585497835497836,0.3761507936507936,0.5173502886002885
349,Glass,15,33,0.00030303030303030303,0.6537878787878788,0.36358669108669106,0.508687284937285
350,Glass,16,24,0.0004166666666666667,0.6908008658008657,0.4040873015873016,0.5474440836940837
351,Glass,16,25,0.0004,0.686038961038961,0.4028333333333333,0.5444361471861472
352,Glass,16,26,0.0003846153846153846,0.6790043290043289,0.4003333333333333,0.5396688311688311
353,Glass,16,27,0.00037037037037037035,0.6788961038961039,0.41215811965811966,0.5455271117771118
354,Glass,16,28,0.00035714285714285714,0.6788961038961039,0.41549145299145296,0.5471937784437784
355,Glass,16,29,0.0003448275862068965,0.6765151515151515,0.41531746031746036,0.5459163059163059
356,Glass,16,30,0.0003333333333333333,0.6741341991341991,0.41531746031746036,0.5447258297258297
357,Glass,16,31,0.0003225806451612903,0.6717532467532468,0.41948412698412696,0.5456186868686869
358,Glass,16,32,0.0003125,0.6718614718614718,0.43390079365079365,0.5528811327561327
359,Glass,16,33,0.00030303030303030303,0.6717532467532468,0.4510119047619048,0.5613825757575758
360,Glass,17,24,0.0004166666666666667,0.7085497835497836,0.37669943482443485,0.5426246091871092
361,Glass,17,25,0.0004,0.7085497835497836,0.3750496031746032,0.5417996933621934
362,Glass,17,26,0.0003846153846153846,0.7037878787878789,0.3750496031746032,0.539418740981241
363,Glass,17,27,0.00037037037037037035,0.6990259740259741,0.3750496031746032,0.5370377886002886
364,Glass,17,28,0.00035714285714285714,0.6990259740259741,0.3750496031746032,0.5370377886002886
365,Glass,17,29,0.0003448275862068965,0.7014069264069265,0.3714511183261183,0.5364290223665225
366,Glass,17,30,0.0003333333333333333,0.6942640692640693,0.3714511183261183,0.5328575937950938
367,Glass,17,31,0.0003225806451612903,0.6917748917748918,0.3839511183261183,0.5378630050505051
368,Glass,17,32,0.0003125,0.687012987012987,0.37889159451659454,0.5329522907647908
369,Glass,17,33,0.00030303030303030303,0.6822510822510822,0.3830582611832612,0.5326546717171717
370,Glass,18,24,0.0004166666666666667,0.6556277056277057,0.3691957695082695,0.5124117375679875
371,Glass,18,25,0.0004,0.6579004329004329,0.36252910284160283,0.5102147678710178
372,Glass,18,26,0.0003846153846153846,0.6577922077922078,0.38086243617493615,0.519327321983572
373,Glass,18,27,0.00037037037037037035,0.6577922077922078,0.3850291028416028,0.5214106553169053
374,Glass,18,28,0.00035714285714285714,0.6531385281385281,0.3657582695082695,0.5094483988233989
375,Glass,18,29,0.0003448275862068965,0.6531385281385281,0.3679457695082695,0.5105421488233988
376,Glass,18,30,0.0003333333333333333,0.6507575757575758,0.37359928266178266,0.5121784292096792
377,Glass,18,31,0.0003225806451612903,0.6507575757575758,0.37359928266178266,0.5121784292096792
378,Glass,18,32,0.0003125,0.6507575757575758,0.37359928266178266,0.5121784292096792
379,Glass,18,33,0.00030303030303030303,0.6507575757575758,0.37793956043956045,0.5143485680985681
380,Glass,19,24,0.0004166666666666667,0.6853896103896104,0.3413171550671551,0.5133533827283827
381,Glass,19,25,0.0004,0.6806277056277057,0.3413171550671551,0.5109724303474303
382,Glass,19,26,0.0003846153846153846,0.6829004329004329,0.34548382173382175,0.5141921273171273
383,Glass,19,27,0.00037037037037037035,0.670995670995671,0.33916666666666667,0.5050811688311688
384,Glass,19,28,0.00035714285714285714,0.6638528138528138,0.3348737373737374,0.4993632756132756
385,Glass,19,29,0.0003448275862068965,0.6593073593073593,0.33789457070707074,0.498600965007215
386,Glass,19,30,0.0003333333333333333,0.6663419913419913,0.34317234848484846,0.5047571699134199
387,Glass,19,31,0.0003225806451612903,0.6615800865800866,0.34205627705627706,0.5018181818181818
388,Glass,19,32,0.0003125,0.6661255411255411,0.34205627705627706,0.5040909090909091
389,Glass,19,33,0.00030303030303030303,0.6683982683982684,0.35091044372294367,0.509654356060606
390,Glass,20,24,0.0004166666666666667,0.6493506493506493,0.3293335137085137,0.48934208152958153
391,Glass,20,25,0.0004,0.6423160173160174,0.31157557720057716,0.4769457972582973
392,Glass,20,26,0.0003846153846153846,0.6470779220779221,0.3203553391053391,0.4837166305916306
393,Glass,20,27,0.00037037037037037035,0.6470779220779221,0.31952200577200573,0.48329996392496394
394,Glass,20,28,0.00035714285714285714,0.6470779220779221,0.3224585137085137,0.4847682178932179
395,Glass,20,29,0.0003448275862068965,0.6446969696969698,0.3194724025974026,0.4820846861471862
396,Glass,20,30,0.0003333333333333333,0.6446969696969698,0.3194724025974026,0.4820846861471862
397,Glass,20,31,0.0003225806451612903,0.6399350649350649,0.3191946248196248,0.47956484487734485
398,Glass,20,32,0.0003125,0.6352813852813852,0.3257224025974026,0.4805018939393939
399,Glass,20,33,0.00030303030303030303,0.6351731601731602,0.32651785714285714,0.4808455086580087
400,Vote,11,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
401,Vote,11,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
402,Vote,11,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
403,Vote,11,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
404,Vote,11,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
405,Vote,11,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
406,Vote,11,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
407,Vote,11,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
408,Vote,11,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
409,Vote,11,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
410,Vote,12,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
411,Vote,12,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
412,Vote,12,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
413,Vote,12,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
414,Vote,12,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
415,Vote,12,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
416,Vote,12,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
417,Vote,12,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
418,Vote,12,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
419,Vote,12,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
420,Vote,13,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
421,Vote,13,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
422,Vote,13,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
423,Vote,13,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
424,Vote,13,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
425,Vote,13,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
426,Vote,13,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
427,Vote,13,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
428,Vote,13,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
429,Vote,13,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
430,Vote,14,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
431,Vote,14,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
432,Vote,14,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
433,Vote,14,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
434,Vote,14,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
435,Vote,14,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
436,Vote,14,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
437,Vote,14,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
438,Vote,14,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
439,Vote,14,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
440,Vote,15,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
441,Vote,15,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
442,Vote,15,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
443,Vote,15,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
444,Vote,15,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
445,Vote,15,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
446,Vote,15,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
447,Vote,15,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
448,Vote,15,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
449,Vote,15,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
450,Vote,16,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
451,Vote,16,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
452,Vote,16,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
453,Vote,16,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
454,Vote,16,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
455,Vote,16,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
456,Vote,16,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
457,Vote,16,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
458,Vote,16,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
459,Vote,16,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
460,Vote,17,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
461,Vote,17,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
462,Vote,17,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
463,Vote,17,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
464,Vote,17,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
465,Vote,17,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
466,Vote,17,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
467,Vote,17,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
468,Vote,17,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
469,Vote,17,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
470,Vote,18,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
471,Vote,18,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
472,Vote,18,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
473,Vote,18,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
474,Vote,18,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
475,Vote,18,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
476,Vote,18,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
477,Vote,18,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
478,Vote,18,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
479,Vote,18,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
480,Vote,19,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
481,Vote,19,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
482,Vote,19,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
483,Vote,19,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
484,Vote,19,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
485,Vote,19,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
486,Vote,19,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
487,Vote,19,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
488,Vote,19,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
489,Vote,19,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
490,Vote,20,24,0.0004166666666666667,0.8953224101479915,0.8922743363899054,0.8937983732689485
491,Vote,20,25,0.0004,0.8953224101479915,0.8922743363899054,0.8937983732689485
492,Vote,20,26,0.0003846153846153846,0.8953224101479915,0.8922743363899054,0.8937983732689485
493,Vote,20,27,0.00037037037037037035,0.8953224101479915,0.8922743363899054,0.8937983732689485
494,Vote,20,28,0.00035714285714285714,0.8953224101479915,0.8922743363899054,0.8937983732689485
495,Vote,20,29,0.0003448275862068965,0.8953224101479915,0.8922743363899054,0.8937983732689485
496,Vote,20,30,0.0003333333333333333,0.8953224101479915,0.8922743363899054,0.8937983732689485
497,Vote,20,31,0.0003225806451612903,0.8964587737843551,0.8932836531600918,0.8948712134722234
498,Vote,20,32,0.0003125,0.8964587737843551,0.8932836531600918,0.8948712134722234
499,Vote,20,33,0.00030303030303030303,0.8964587737843551,0.8932836531600918,0.8948712134722234
